msn;reg;hex_code;deliv;exit;type_text;type_code;airline;airline_country;airline_type;operator;operator_country;MTOW;MZFW;MZFW_Range;MZFW_Payload;MZFW_Fuel;MFW;MFW_Range;MFW_Payload;MFM_Fuel;OEW;OEW_Range;OEW_Payload;OEW_Fuel;Volume;Category;v_max;k_m;contact;num_last_flights;a_margin;b_margin;c_margin;d_margin;current_location_lat;current_location_long;virtual_base_lat;virtual_base_long;acmi_h;charter_focus;fuel_price_kg;co2_price_kg
32742;N5227A;;2020-07-31 00:00:00;;Boeing 737-800 (BCF);B738;Amazon Air;United States;Cargo;Atlas Air;United States;79016.0;62732.0;4259.0;21319.0;16284.0;58122.0;8334.0;16709.0;20894.0;41413.0;10649.0;0.0;20894.0;185.0;6.0;779.5692387486687;187.0349077539911;https://www.atlasair.com;25;200.0;5.0;-0.65;17.0;32.9903858333333;-97.3194405555555;38.347947526070776;-89.74548385612809;2830.739355341168;1;0.65461;0.10112
32773;EI-AZG;;2022-08-29 00:00:00;;Boeing 737-800 (BCF);B738;Amazon Air;United States;Cargo;ASL Airlines Ireland;Ireland;79016.0;62732.0;4259.0;21319.0;16284.0;58122.0;8334.0;16709.0;20894.0;41413.0;10649.0;0.0;20894.0;185.0;6.0;779.5692387486687;187.0349077539911;https://www.aslaviationholdings.com/companies/asl-airlines-ireland/;25;200.0;5.0;-0.65;17.0;41.2971000671;2.0784599781;46.48225268518268;6.722508486870001;2830.739355341168;1;0.65461;0.10112
32796;N859AM;;2021-07-03 00:00:00;;Boeing 737-800 (F);B738;DHL;Germany;Cargo;iAero Airways;United States;79016.0;62732.0;4259.0;21319.0;16284.0;58122.0;8334.0;16709.0;20894.0;41413.0;10649.0;0.0;20894.0;185.0;6.0;786.0025363418814;191.8604573783039;https://iaerogroup.com/iaero-airways/;25;200.0;5.0;-0.65;17.0;44.8819722222222;-93.2217777777778;33.865051357205544;-82.16952917933513;2830.739355341168;1;0.65461;0.10112
32799;C-GVZB;;2022-02-11 00:00:00;;Boeing 737-800 (SF);B738;Chrono Aviation;Canada;Cargo;Chrono Aviation;Canada;79016.0;62732.0;4259.0;21319.0;16284.0;58122.0;8334.0;16709.0;20894.0;41413.0;10649.0;0.0;20894.0;185.0;6.0;748.7643206635801;176.3547379365939;https://www.chronoaviation.com/en/home;25;200.0;5.0;-0.65;17.0;12.141500473;-86.1681976318;54.52683162615809;-84.81992745227487;2830.739355341168;1;0.65461;0.10112
32801;B-5130;;2020-10-15 00:00:00;;Boeing 737-800 (BCF);B738;China Postal Airlines;China;Cargo;China Postal Airlines;China;79016.0;62732.0;4259.0;21319.0;16284.0;58122.0;8334.0;16709.0;20894.0;41413.0;10649.0;0.0;20894.0;185.0;6.0;779.5692387486687;187.0349077539911;https://en.wikipedia.org/wiki/China_Postal_Airlines;25;200.0;5.0;-0.65;17.0;24.9923992157;102.7440032959;33.823844433760044;114.46454637131176;2830.739355341168;1;0.65461;0.10112
32882;N5147A;;2019-05-02 00:00:00;;Boeing 737-800 (BCF);B738;Amazon Air;United States;Cargo;Atlas Air;United States;79016.0;62732.0;4259.0;21319.0;16284.0;58122.0;8334.0;16709.0;20894.0;41413.0;10649.0;0.0;20894.0;185.0;6.0;779.5692387486687;187.0349077539911;https://www.atlasair.com;25;200.0;5.0;-0.65;17.0;30.1945272222222;-97.6698761111111;37.13999621929082;-87.03677770769696;2830.739355341168;1;0.65461;0.10112
32884;N5153A;;2019-04-15 00:00:00;;Boeing 737-800 (BCF);B738;Amazon Air;United States;Cargo;Atlas Air;United States;79016.0;62732.0;4259.0;21319.0;16284.0;58122.0;8334.0;16709.0;20894.0;41413.0;10649.0;0.0;20894.0;185.0;6.0;779.5692387486687;187.0349077539911;https://www.atlasair.com;25;200.0;5.0;-0.65;17.0;32.9903858333333;-97.3194405555555;36.82562701932269;-98.79999458474659;2830.739355341168;1;0.65461;0.10112
32903;ET-AYL;;2021-03-23 00:00:00;;Boeing 737-800 (F);B738;Ethiopian Cargo;Ethiopia;Cargo;Ethiopian Cargo;Ethiopia;79016.0;62732.0;4259.0;21319.0;16284.0;58122.0;8334.0;16709.0;20894.0;41413.0;10649.0;0.0;20894.0;185.0;6.0;786.0025363418814;191.8604573783039;https://cargo.ethiopianairlines.com;25;200.0;5.0;-0.65;17.0;12.0475997925;8.5246200562;8.824112823801702;37.6062946780234;2830.739355341168;1;0.65461;0.10112
32904;C-FTWJ;;2022-05-04 00:00:00;;Boeing 737-800 (F);B738;WestJet Link;Canada;Cargo;WestJet Link;Canada;79016.0;62732.0;4259.0;21319.0;16284.0;58122.0;8334.0;16709.0;20894.0;41413.0;10649.0;0.0;20894.0;185.0;6.0;786.0025363418814;191.8604573783039;https://www.westjet.com/en-ca;25;200.0;5.0;-0.65;17.0;51.113899231;-114.0199966431;48.872336709070446;-105.567507277118;2830.739355341168;1;0.65461;0.10112
32919;TF-BBY;;2023-05-09 00:00:00;;Boeing 737-800 (BCF);B738;Aero Capital Solutions (ACS) ;USA;Cargo;Bluebird Nordic;Iceland;79016.0;62732.0;4259.0;21319.0;16284.0;58122.0;8334.0;16709.0;20894.0;41413.0;10649.0;0.0;20894.0;185.0;6.0;779.5692387486687;187.0349077539911;https://bluebird.is;25;200.0;5.0;-0.65;17.0;;;;;2830.739355341168;1;0.65461;0.10112
33544;EI-DAD;;2020-09-19 00:00:00;;Boeing 737-800 (BCF);B738;Amazon Air;United States;Cargo;ASL Airlines;Ireland;79016.0;62732.0;4259.0;21319.0;16284.0;58122.0;8334.0;16709.0;20894.0;41413.0;10649.0;0.0;20894.0;185.0;6.0;779.5692387486687;187.0349077539911;https://www.aslaviationholdings.com/companies/asl-airlines-ireland/;25;200.0;5.0;-0.65;17.0;51.4323997498;12.2416000366;50.69292916755227;6.921690732391283;2830.739355341168;1;0.65461;0.10112
33546;OE-IXB;;2021-08-06 00:00:00;;Boeing 737-800 (BCF);B738;ASL Airlines;Ireland;Cargo;ASL Airlines;Ireland;79016.0;62732.0;4259.0;21319.0;16284.0;58122.0;8334.0;16709.0;20894.0;41413.0;10649.0;0.0;20894.0;185.0;6.0;779.5692387486687;187.0349077539911;https://www.aslaviationholdings.com/companies/asl-airlines-ireland/;25;200.0;5.0;-0.65;17.0;49.0127983093;2.5499999523;53.49328833005048;11.907855314091055;2830.739355341168;1;0.65461;0.10112
33549;4L-CMX;;2022-07-05 00:00:00;;Boeing 737-800 (F);B738;CAMEX Airlines;Georgia;Cargo;CAMEX Airlines;Georgia;79016.0;62732.0;4259.0;21319.0;16284.0;58122.0;8334.0;16709.0;20894.0;41413.0;10649.0;0.0;20894.0;185.0;6.0;786.0025363418814;191.8604573783039;https://camex.aero;25;200.0;5.0;-0.65;17.0;23.0771999359;72.6346969604;34.728915205802636;80.48429857967577;2830.739355341168;1;0.65461;0.10112
33551;HS-IIT;;2023-04-29 00:00:00;;Boeing 737-800 (BCF);B738;Bluorbit;Singapore;Cargo;Budgetlines;Thailand;79016.0;62732.0;4259.0;21319.0;16284.0;58122.0;8334.0;16709.0;20894.0;41413.0;10649.0;0.0;20894.0;185.0;6.0;779.5692387486687;187.0349077539911;http://flybudgetlines.com;25;200.0;5.0;-0.65;17.0;;;;;2830.739355341168;1;0.65461;0.10112
33595;OE-IWB;;2021-07-19 00:00:00;;Boeing 737-800 (BCF);B738;ASL Airlines;Ireland;Cargo;ASL Airlines;Ireland;79016.0;62732.0;4259.0;21319.0;16284.0;58122.0;8334.0;16709.0;20894.0;41413.0;10649.0;0.0;20894.0;185.0;6.0;779.5692387486687;187.0349077539911;https://www.aslaviationholdings.com/companies/asl-airlines-ireland/;25;200.0;5.0;-0.65;17.0;49.0127983093;2.5499999523;52.6463426008041;1.950241466598101;2830.739355341168;1;0.65461;0.10112
33596;HS-KMD;;2021-03-24 00:00:00;;Boeing 737-800 (BCF);B738;K-Mile Air;Thailand;Cargo;K-Mile Air;Thailand;79016.0;62732.0;4259.0;21319.0;16284.0;58122.0;8334.0;16709.0;20894.0;41413.0;10649.0;0.0;20894.0;185.0;6.0;779.5692387486687;187.0349077539911;https://www.k-mile.co.th;25;200.0;5.0;-0.65;17.0;21.221200943;105.8069992065;17.933671566587307;105.21197372249722;2830.739355341168;1;0.65461;0.10112
33603;F-HIQD;;2021-05-28 00:00:00;;Boeing 737-800 (BCF);B738;FedEx;United States;Cargo;ASL Airlines France;France;79016.0;62732.0;4259.0;21319.0;16284.0;58122.0;8334.0;16709.0;20894.0;41413.0;10649.0;0.0;20894.0;185.0;6.0;779.5692387486687;187.0349077539911;https://www.aslairlines.fr/en/;25;200.0;5.0;-0.65;17.0;46.2237014771;14.4575996399;46.816263451484275;10.427796082642534;2830.739355341168;1;0.65461;0.10112
33604;OE-IXA;;2021-06-05 00:00:00;;Boeing 737-800 (BCF);B738;FedEx;United States;Cargo;ASL Airlines Belgium;Belgium;79016.0;62732.0;4259.0;21319.0;16284.0;58122.0;8334.0;16709.0;20894.0;41413.0;10649.0;0.0;20894.0;185.0;6.0;779.5692387486687;187.0349077539911;https://www.aslairlines.be;25;200.0;5.0;-0.65;17.0;49.0127983093;2.5499999523;50.31991029303391;16.5290645005901;2830.739355341168;1;0.65461;0.10112
33612;F-HIQE;;2021-08-07 00:00:00;;Boeing 737-800 (BCF);B738;ASL Airlines;Ireland;Cargo;ASL Airlines;Ireland;79016.0;62732.0;4259.0;21319.0;16284.0;58122.0;8334.0;16709.0;20894.0;41413.0;10649.0;0.0;20894.0;185.0;6.0;779.5692387486687;187.0349077539911;https://www.aslaviationholdings.com/companies/asl-airlines-ireland/;25;200.0;5.0;-0.65;17.0;36.6910018921;3.2154099941;53.15039246321629;12.998910447821768;2830.739355341168;1;0.65461;0.10112
33623;OE-IWA;;2020-12-17 00:00:00;;Boeing 737-800 (BCF);B738;ASL Airlines;Ireland;Cargo;ASL Airlines;Ireland;79016.0;62732.0;4259.0;21319.0;16284.0;58122.0;8334.0;16709.0;20894.0;41413.0;10649.0;0.0;20894.0;185.0;6.0;779.5692387486687;187.0349077539911;https://www.aslaviationholdings.com/companies/asl-airlines-ireland/;25;200.0;5.0;-0.65;17.0;49.0127983093;2.5499999523;42.670006154001356;12.78472935245662;2830.739355341168;1;0.65461;0.10112
33641;F-HIQB;;2020-07-14 00:00:00;;Boeing 737-800 (BCF);B738;ASL Airlines;Ireland;Cargo;ASL Airlines;Ireland;79016.0;62732.0;4259.0;21319.0;16284.0;58122.0;8334.0;16709.0;20894.0;41413.0;10649.0;0.0;20894.0;185.0;6.0;779.5692387486687;187.0349077539911;https://www.aslaviationholdings.com/companies/asl-airlines-ireland/;25;200.0;5.0;-0.65;17.0;52.7019996643;-8.9248199463;51.52663156976273;-1.5725002776920327;2830.739355341168;1;0.65461;0.10112
33677;N7933A;;2020-06-20 00:00:00;;Boeing 737-800 (BCF);B738;Amazon Air;United States;Cargo;Sun Country Airlines;United States;79016.0;62732.0;4259.0;21319.0;16284.0;58122.0;8334.0;16709.0;20894.0;41413.0;10649.0;0.0;20894.0;185.0;6.0;779.5692387486687;187.0349077539911;https://www.suncountry.com;25;200.0;5.0;-0.65;17.0;41.9390322222222;-72.6843158333333;38.290355173151205;-90.82533761909286;2830.739355341168;1;0.65461;0.10112
33709;HP-1522WWP;;2021-12-07 00:00:00;;Boeing 737-800 (BCF);B738;Copa Airlines Cargo;Panama;Cargo;Wingo Panama;Panama;79016.0;62732.0;4259.0;21319.0;16284.0;58122.0;8334.0;16709.0;20894.0;41413.0;10649.0;0.0;20894.0;185.0;6.0;779.5692387486687;187.0349077539911;https://www.planespotters.net/airline/Wingo-Panama;25;200.0;5.0;-0.65;17.0;-0.1291666667;-78.3575;12.451218807727148;-81.08670007065047;2830.739355341168;1;0.65461;0.10112
33719;OM-EDA;;2022-08-24 00:00:00;;Boeing 737-800 (BCF);B738;RDS Cargo Group;UAE;Cargo;RDS Cargo Group;UAE;79016.0;62732.0;4259.0;21319.0;16284.0;58122.0;8334.0;16709.0;20894.0;41413.0;10649.0;0.0;20894.0;185.0;6.0;779.5692387486687;187.0349077539911;http://rdscargo.aero;25;200.0;5.0;-0.65;17.0;50.4743003845;19.0799999237;33.8098062887764;93.56516072833257;2830.739355341168;1;0.65461;0.10112
33799;EC-NXV;;2022-08-19 00:00:00;;Boeing 737-800 (BCF);B738;Swiftair;Spain;Cargo;Swiftair;Spain;79016.0;62732.0;4259.0;21319.0;16284.0;58122.0;8334.0;16709.0;20894.0;41413.0;10649.0;0.0;20894.0;185.0;6.0;779.5692387486687;187.0349077539911;https://www.swiftair.com;25;200.0;5.0;-0.65;17.0;43.439271922;5.2214241028;43.86687406689648;6.644057368201496;2830.739355341168;1;0.65461;0.10112
33800;4L-CMA;;2023-03-13 00:00:00;;Boeing 737-800 (BCF);B738;CAMEX Airlines;Georgia;Cargo;CAMEX Airlines;Georgia;79016.0;62732.0;4259.0;21319.0;16284.0;58122.0;8334.0;16709.0;20894.0;41413.0;10649.0;0.0;20894.0;185.0;6.0;779.5692387486687;187.0349077539911;https://camex.aero;25;200.0;5.0;-0.65;17.0;41.6692008972;44.95470047;44.02065889364826;6.3830539256579675;2830.739355341168;1;0.65461;0.10112
33804;A9C-TXZ;;2023-05-09 00:00:00;;Boeing 737-800 (BCF);B738;DHL;Germany;Cargo;Texel Air;Bahrain;79016.0;62732.0;4259.0;21319.0;16284.0;58122.0;8334.0;16709.0;20894.0;41413.0;10649.0;0.0;20894.0;185.0;6.0;779.5692387486687;187.0349077539911;https://www.texelair.com;25;200.0;5.0;-0.65;17.0;26.2707996368;50.6335983276;23.989714782106123;44.56233280003209;2830.739355341168;1;0.65461;0.10112
33805;OM-EDB;;2023-04-11 00:00:00;;Boeing 737-800 (BCF);B738;AirExplore;Slovakia;Cargo;RDS Cargo Group;UAE;79016.0;62732.0;4259.0;21319.0;16284.0;58122.0;8334.0;16709.0;20894.0;41413.0;10649.0;0.0;20894.0;185.0;6.0;779.5692387486687;187.0349077539911;http://rdscargo.aero;25;200.0;5.0;-0.65;17.0;49.6707992554;73.3343963623;36.78457554505776;76.49765550067971;2830.739355341168;1;0.65461;0.10112
33813;TF-BBV;;2023-04-03 00:00:00;;Boeing 737-800 (BCF);B738;Tokyo Century Corporation ;Japan;Cargo;Bluebird Nordic;Iceland;79016.0;62732.0;4259.0;21319.0;16284.0;58122.0;8334.0;16709.0;20894.0;41413.0;10649.0;0.0;20894.0;185.0;6.0;779.5692387486687;187.0349077539911;https://bluebird.is;25;200.0;5.0;-0.65;17.0;;;;;2830.739355341168;1;0.65461;0.10112
33818;B-220M;;2020-12-16 00:00:00;;Boeing 737-800 (BCF);B738;China Central Longhao Airlines;China;Cargo;China Central Longhao Airlines;China;79016.0;62732.0;4259.0;21319.0;16284.0;58122.0;8334.0;16709.0;20894.0;41413.0;10649.0;0.0;20894.0;185.0;6.0;779.5692387486687;187.0349077539911;https://www.airlonghao.com;25;200.0;5.0;-0.65;17.0;34.5196990967;113.841003418;33.50096934159841;124.7637266827671;2830.739355341168;1;0.65461;0.10112
33819;B-220N;;2021-04-18 00:00:00;;Boeing 737-800 (BCF);B738;China Central Longhao Airlines;China;Cargo;China Central Longhao Airlines;China;79016.0;62732.0;4259.0;21319.0;16284.0;58122.0;8334.0;16709.0;20894.0;41413.0;10649.0;0.0;20894.0;185.0;6.0;779.5692387486687;187.0349077539911;https://www.airlonghao.com;25;200.0;5.0;-0.65;17.0;29.8267002106;121.4619979858;22.475997732582602;121.23772135528255;2830.739355341168;1;0.65461;0.10112
34015;EC-NXX;;2022-09-15 00:00:00;;Boeing 737-800 (F);B738;Swiftair;Spain;Cargo;Swiftair;Spain;79016.0;62732.0;4259.0;21319.0;16284.0;58122.0;8334.0;16709.0;20894.0;41413.0;10649.0;0.0;20894.0;185.0;6.0;786.0025363418814;191.8604573783039;https://www.swiftair.com;25;200.0;5.0;-0.65;17.0;40.4936;-3.56676;31.181228017540693;-12.79082855512416;2830.739355341168;1;0.65461;0.10112
34029;N5233A;;2020-09-17 00:00:00;;Boeing 737-800 (BCF);B738;Amazon Air;United States;Cargo;Atlas Air;United States;79016.0;62732.0;4259.0;21319.0;16284.0;58122.0;8334.0;16709.0;20894.0;41413.0;10649.0;0.0;20894.0;185.0;6.0;779.5692387486687;187.0349077539911;https://www.atlasair.com;25;200.0;5.0;-0.65;17.0;43.5643611111111;-116.222861111111;39.43604762877448;-95.44465879669403;2830.739355341168;1;0.65461;0.10112
34030;N8011A;;2020-10-24 00:00:00;;Boeing 737-800 (BCF);B738;Amazon Air;United States;Cargo;Sun Country Airlines;United States;79016.0;62732.0;4259.0;21319.0;16284.0;58122.0;8334.0;16709.0;20894.0;41413.0;10649.0;0.0;20894.0;185.0;6.0;779.5692387486687;187.0349077539911;https://www.suncountry.com;25;200.0;5.0;-0.65;17.0;44.8819722222222;-93.2217777777778;42.688377955955175;-96.83334964173191;2830.739355341168;1;0.65461;0.10112
34178;F-HIQC;;2021-04-15 00:00:00;;Boeing 737-800 (BCF);B738;ASL Airlines;Ireland;Cargo;ASL Airlines;Ireland;79016.0;62732.0;4259.0;21319.0;16284.0;58122.0;8334.0;16709.0;20894.0;41413.0;10649.0;0.0;20894.0;185.0;6.0;779.5692387486687;187.0349077539911;https://www.aslaviationholdings.com/companies/asl-airlines-ireland/;25;200.0;5.0;-0.65;17.0;59.2237014771;15.0380001068;54.835862495386564;9.159205983420945;2830.739355341168;1;0.65461;0.10112
34250;B-5113;;2022-12-20 00:00:00;;Boeing 737-800 (BCF);B738;JD Airlines;China;Cargo;JD Airlines;China;79016.0;62732.0;4259.0;21319.0;16284.0;58122.0;8334.0;16709.0;20894.0;41413.0;10649.0;0.0;20894.0;185.0;6.0;779.5692387486687;187.0349077539911;https://www.jdairlines.com/home;25;200.0;5.0;-0.65;17.0;22.6392993927;113.8109970093;32.63935615140847;119.45250387644644;2830.739355341168;1;0.65461;0.10112
34258;OE-IXF;;2023-05-08 00:00:00;;Boeing 737-800 (BCF);B738;FedEx Express ;USA;Cargo;ASL Airlines Belgium;Belgium;79016.0;62732.0;4259.0;21319.0;16284.0;58122.0;8334.0;16709.0;20894.0;41413.0;10649.0;0.0;20894.0;185.0;6.0;779.5692387486687;187.0349077539911;https://www.aslairlines.be;25;200.0;5.0;-0.65;17.0;50.6374015808;5.4432201385;51.443661623161404;9.464005107964558;2830.739355341168;1;0.65461;0.10112
34267;9M-KXB;;2021-11-19 00:00:00;;Boeing 737-800 (BCF);B738;Kargo Xpress;Malaysia;Cargo;Kargo Xpress;Malaysia;79016.0;62732.0;4259.0;21319.0;16284.0;58122.0;8334.0;16709.0;20894.0;41413.0;10649.0;0.0;20894.0;185.0;6.0;779.5692387486687;187.0349077539911;https://www.planespotters.net/airline/Kargo-Xpress;25;200.0;5.0;-0.65;17.0;5.937210083;116.0510025024;7.756246395857322;104.9740521694113;2830.739355341168;1;0.65461;0.10112
34275;PS-GFD;;2023-04-06 00:00:00;;Boeing 737-800 (BCF);B738; MercadoLibre ;Argentina;Cargo;GOL Transportes Aéreos;Brazil;79016.0;62732.0;4259.0;21319.0;16284.0;58122.0;8334.0;16709.0;20894.0;41413.0;10649.0;0.0;20894.0;185.0;6.0;779.5692387486687;187.0349077539911;https://www.voegol.com.br/en-us/inicio;25;200.0;5.0;-0.65;17.0;-3.7762799263;-38.5326004028;-17.87900814852643;-45.72924693503455;2830.739355341168;1;0.65461;0.10112
34279;PS-GFB;;2022-09-28 00:00:00;;Boeing 737-800 (BCF);B738;MercadoLibre;Argentina;Cargo;GOL Transportes Aéreos;Brazil;79016.0;62732.0;4259.0;21319.0;16284.0;58122.0;8334.0;16709.0;20894.0;41413.0;10649.0;0.0;20894.0;185.0;6.0;779.5692387486687;187.0349077539911;https://www.voegol.com.br/en-us/inicio;25;200.0;5.0;-0.65;17.0;-29.9944000244;-51.1713981628;-15.899690617272796;-45.0583254797861;2830.739355341168;1;0.65461;0.10112
34685;C-GWJE;;2022-08-15 00:00:00;;Boeing 737-800 (BCF);B738;WestJet Link;Canada;Cargo;WestJet Link;Canada;79016.0;62732.0;4259.0;21319.0;16284.0;58122.0;8334.0;16709.0;20894.0;41413.0;10649.0;0.0;20894.0;185.0;6.0;779.5692387486687;187.0349077539911;https://www.westjet.com/en-ca;25;200.0;5.0;-0.65;17.0;49.193901062;-123.1839981079;44.87703849565249;-90.2209466235445;2830.739355341168;1;0.65461;0.10112
34686;C-FJWS;;2022-04-12 00:00:00;;Boeing 737-800 (BCF);B738;WestJet Link;Canada;Cargo;WestJet Link;Canada;79016.0;62732.0;4259.0;21319.0;16284.0;58122.0;8334.0;16709.0;20894.0;41413.0;10649.0;0.0;20894.0;185.0;6.0;779.5692387486687;187.0349077539911;https://www.westjet.com/en-ca;25;200.0;5.0;-0.65;17.0;51.113899231;-114.0199966431;46.760592233916164;-99.24173764822392;2830.739355341168;1;0.65461;0.10112
34800;LZ-CXD;;2023-02-10 00:00:00;;Boeing 737-800 (BCF);B738;Aircastle;USA;Cargo;Compass Cargo Airlines;Bulgaria;79016.0;62732.0;4259.0;21319.0;16284.0;58122.0;8334.0;16709.0;20894.0;41413.0;10649.0;0.0;20894.0;185.0;6.0;779.5692387486687;187.0349077539911;https://compasscargo.eu;25;200.0;5.0;-0.65;17.0;44.503200531;26.1021003723;55.83726005933186;8.94639234500612;2830.739355341168;1;0.65461;0.10112
34965;PS-GFA;;2022-08-17 00:00:00;;Boeing 737-800 (BCF);B738;MercadoLibre;Argentina;Cargo;GOL Transportes Aéreos;Brazil;79016.0;62732.0;4259.0;21319.0;16284.0;58122.0;8334.0;16709.0;20894.0;41413.0;10649.0;0.0;20894.0;185.0;6.0;779.5692387486687;187.0349077539911;https://www.voegol.com.br/en-us/inicio;25;200.0;5.0;-0.65;17.0;-15.8691673279;-47.9208335876;-16.255377457953802;-44.695495343468345;2830.739355341168;1;0.65461;0.10112
34966;9M-KXP;;2022-01-16 00:00:00;;Boeing 737-800 (BCF);B738;Kargo Xpress;Malaysia;Cargo;Kargo Xpress;Malaysia;79016.0;62732.0;4259.0;21319.0;16284.0;58122.0;8334.0;16709.0;20894.0;41413.0;10649.0;0.0;20894.0;185.0;6.0;779.5692387486687;187.0349077539911;https://www.planespotters.net/airline/Kargo-Xpress;25;200.0;5.0;-0.65;17.0;2.745579958;101.7099990845;7.335715883618775;107.13918856972938;2830.739355341168;1;0.65461;0.10112
35022;F-HIQF;;2022-06-11 00:00:00;;Boeing 737-800 (BCF);B738;ASL Airlines;Ireland;Cargo;ASL Airlines;Ireland;79016.0;62732.0;4259.0;21319.0;16284.0;58122.0;8334.0;16709.0;20894.0;41413.0;10649.0;0.0;20894.0;185.0;6.0;779.5692387486687;187.0349077539911;https://www.aslaviationholdings.com/companies/asl-airlines-ireland/;25;200.0;5.0;-0.65;17.0;47.4369010925;19.2555999756;51.622519858653604;14.336878047624323;2830.739355341168;1;0.65461;0.10112
35097;B-5335;;2023-04-23 00:00:00;;Boeing 737-800 (BCF);B738;JD Airlines ;China;Cargo;JD Airlines;China;79016.0;62732.0;4259.0;21319.0;16284.0;58122.0;8334.0;16709.0;20894.0;41413.0;10649.0;0.0;20894.0;185.0;6.0;779.5692387486687;187.0349077539911;https://www.jdairlines.com/home;25;200.0;5.0;-0.65;17.0;39.5;116.4;31.25800344090008;115.41712685631808;2830.739355341168;1;0.65461;0.10112
35119;N3159G;;2022-08-20 00:00:00;;Boeing 737-800 (SF);B738;Northern Air Cargo;United States;Cargo;Northern Air Cargo;United States;79016.0;62732.0;4259.0;21319.0;16284.0;58122.0;8334.0;16709.0;20894.0;41413.0;10649.0;0.0;20894.0;185.0;6.0;748.7643206635801;176.3547379365939;https://www.nac.aero;25;200.0;5.0;-0.65;17.0;61.1740847222222;-149.9981375;62.454797799815694;-154.8956451605531;2830.739355341168;1;0.65461;0.10112
35131;9XR-WW;;2022-11-22 00:00:00;;Boeing 737-800 (BCF);B738;RwandAir;Rwanda;Cargo;RwandAir;Rwanda;79016.0;62732.0;4259.0;21319.0;16284.0;58122.0;8334.0;16709.0;20894.0;41413.0;10649.0;0.0;20894.0;185.0;6.0;779.5692387486687;187.0349077539911;https://www.rwandair.com/business-solutions/cargo/;25;200.0;5.0;-0.65;17.0;-4.2516999245;15.2530002594;3.5396210189870105;34.855319970724985;2830.739355341168;1;0.65461;0.10112
35211;B-5179;;2023-05-09 00:00:00;;Boeing 737-800 (BCF);B738;China Postal Airlines;China;Cargo;China Postal Airlines;China;79016.0;62732.0;4259.0;21319.0;16284.0;58122.0;8334.0;16709.0;20894.0;41413.0;10649.0;0.0;20894.0;185.0;6.0;779.5692387486687;187.0349077539911;https://en.wikipedia.org/wiki/China_Postal_Airlines;25;200.0;5.0;-0.65;17.0;24.5440006256;118.1279983521;32.367849652952714;116.66381307675718;2830.739355341168;1;0.65461;0.10112
35212;ET-AYP;;2022-05-01 00:00:00;;Boeing 737-800 (F);B738;Ethiopian Cargo;Ethiopia;Cargo;Ethiopian Cargo;Ethiopia;79016.0;62732.0;4259.0;21319.0;16284.0;58122.0;8334.0;16709.0;20894.0;41413.0;10649.0;0.0;20894.0;185.0;6.0;786.0025363418814;191.8604573783039;https://cargo.ethiopianairlines.com;25;200.0;5.0;-0.65;17.0;;;;;2830.739355341168;1;0.65461;0.10112
35224;B-222P;;2022-10-14 00:00:00;;Boeing 737-800 (BCF);B738;Central Airlines;China;Cargo;Central Airlines;China;79016.0;62732.0;4259.0;21319.0;16284.0;58122.0;8334.0;16709.0;20894.0;41413.0;10649.0;0.0;20894.0;185.0;6.0;779.5692387486687;187.0349077539911;http://www.zzairlines.com/en/en.html;25;200.0;5.0;-0.65;17.0;37.1870994568;122.2289962769;36.67867541249666;128.82266056576918;2830.739355341168;1;0.65461;0.10112
35550;OE-IWD;;2021-04-19 00:00:00;;Boeing 737-800 (BCF);B738;FedEx;United States;Cargo;ASL Airlines Belgium;Belgium;79016.0;62732.0;4259.0;21319.0;16284.0;58122.0;8334.0;16709.0;20894.0;41413.0;10649.0;0.0;20894.0;185.0;6.0;779.5692387486687;187.0349077539911;https://www.aslairlines.be;25;200.0;5.0;-0.65;17.0;48.3538017273;11.7861003876;52.30270848891408;4.875075033366324;2830.739355341168;1;0.65461;0.10112
35552;OE-IWE;;2021-06-11 00:00:00;;Boeing 737-800 (BCF);B738;FedEx;United States;Cargo;ASL Airlines Belgium;Belgium;79016.0;62732.0;4259.0;21319.0;16284.0;58122.0;8334.0;16709.0;20894.0;41413.0;10649.0;0.0;20894.0;185.0;6.0;779.5692387486687;187.0349077539911;https://www.aslairlines.be;25;200.0;5.0;-0.65;17.0;50.6374015808;5.4432201385;48.997259362607174;5.429000805036562;2830.739355341168;1;0.65461;0.10112
35553;OE-IWF;;2021-06-23 00:00:00;;Boeing 737-800 (BCF);B738;FedEx;United States;Cargo;ASL Airlines Belgium;Belgium;79016.0;62732.0;4259.0;21319.0;16284.0;58122.0;8334.0;16709.0;20894.0;41413.0;10649.0;0.0;20894.0;185.0;6.0;779.5692387486687;187.0349077539911;https://www.aslairlines.be;25;200.0;5.0;-0.65;17.0;49.0127983093;2.5499999523;48.049934937846466;11.755652055851927;2830.739355341168;1;0.65461;0.10112
35560;SU-GCP;;2023-02-03 00:00:00;;Boeing 737-800 (BCF);B738;EgyptAir Cargo;Egypt;Cargo;EgyptAir Cargo;Egypt;79016.0;62732.0;4259.0;21319.0;16284.0;58122.0;8334.0;16709.0;20894.0;41413.0;10649.0;0.0;20894.0;185.0;6.0;779.5692387486687;187.0349077539911;https://en.wikipedia.org/wiki/Egyptair_Cargo;25;200.0;5.0;-0.65;17.0;30.1219005585;31.4055995941;36.262276102857136;29.30376740670703;2830.739355341168;1;0.65461;0.10112
